age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,Income_predicted
19,4,11,9,4,7,2,4,0,0,0,40,39,<=50K,<=50K
35,4,11,9,2,7,5,4,0,0,0,40,39,>50K,>50K
46,6,7,12,5,2,1,4,1,0,0,40,39,<=50K,<=50K
34,7,9,13,2,3,0,4,1,7688,0,45,27,>50K,>50K
34,4,11,9,4,7,1,4,0,0,0,35,39,<=50K,<=50K
44,4,15,10,2,12,0,4,1,0,0,40,39,<=50K,<=50K
45,4,15,10,0,5,4,4,0,0,0,40,39,<=50K,<=50K
20,3,11,9,4,7,2,4,0,0,0,35,39,<=50K,>50K
25,4,9,13,2,3,0,4,1,0,0,55,39,>50K,<=50K
52,5,9,13,2,3,0,4,1,0,0,50,39,>50K,<=50K
20,4,15,10,4,5,3,4,1,0,0,40,39,<=50K,<=50K
28,4,15,10,4,7,1,4,0,0,0,40,39,<=50K,<=50K
50,7,9,13,2,10,0,4,1,0,0,40,39,>50K,<=50K
34,4,8,11,0,12,1,4,0,0,0,64,39,<=50K,<=50K
28,4,5,4,2,5,0,3,1,0,2179,40,33,<=50K,<=50K
41,4,12,14,2,3,0,4,1,0,1977,65,39,>50K,>50K
28,4,11,9,2,0,0,4,1,0,0,40,39,<=50K,<=50K
46,6,11,9,2,2,0,4,1,0,0,25,39,<=50K,>50K
28,3,15,10,2,7,5,4,0,0,1887,40,39,>50K,<=50K
32,4,15,10,2,3,0,4,1,0,0,50,39,<=50K,<=50K
41,1,15,10,0,7,1,2,0,0,0,24,39,<=50K,<=50K
24,4,11,9,4,5,4,2,0,0,0,40,39,<=50K,<=50K
33,4,15,10,0,3,4,4,0,0,0,40,39,<=50K,<=50K
46,4,10,16,2,3,0,4,1,15024,0,60,39,>50K,<=50K
31,7,15,10,2,6,0,4,1,0,0,40,39,<=50K,>50K
35,4,2,8,0,2,1,4,1,0,0,50,39,>50K,<=50K
52,4,3,2,2,6,0,4,1,0,0,40,25,<=50K,<=50K
30,4,1,7,4,7,3,4,0,0,0,19,39,<=50K,<=50K
34,1,1,7,5,6,1,2,1,0,0,40,39,<=50K,<=50K
34,7,11,9,0,13,4,4,0,0,0,40,39,<=50K,<=50K
20,4,15,10,2,11,0,4,1,0,0,30,39,<=50K,>50K
17,4,1,7,4,5,3,4,1,2176,0,18,39,<=50K,<=50K
32,7,9,13,2,3,5,4,0,0,0,40,39,>50K,>50K
29,4,11,9,0,4,1,4,1,0,0,40,39,<=50K,<=50K
33,4,0,6,4,2,4,4,0,0,0,35,39,<=50K,<=50K
25,4,11,9,2,13,0,4,1,0,0,60,39,<=50K,<=50K
36,0,12,14,4,9,1,4,1,0,1408,40,39,<=50K,<=50K
23,4,11,9,4,5,1,4,1,0,0,72,5,<=50K,<=50K
63,5,11,9,2,3,0,4,1,0,0,40,39,>50K,<=50K
47,1,12,14,2,9,0,4,1,0,0,40,39,<=50K,<=50K
80,3,11,9,6,7,1,4,1,0,0,24,39,<=50K,<=50K
17,3,1,7,4,7,3,4,1,0,0,40,39,<=50K,<=50K
40,6,9,13,3,9,1,4,0,2174,0,40,39,<=50K,<=50K
30,4,7,12,2,7,5,4,0,0,0,25,39,>50K,<=50K
27,4,15,10,4,2,3,1,1,0,1980,40,30,<=50K,<=50K
33,4,12,14,2,9,0,4,1,0,0,50,39,>50K,<=50K
34,1,11,9,4,4,1,2,1,594,0,60,39,<=50K,<=50K
34,1,15,10,4,10,1,4,0,0,0,40,39,<=50K,>50K
23,4,15,10,2,0,0,4,1,0,0,40,39,<=50K,<=50K
42,1,15,10,2,0,5,4,0,0,0,40,39,<=50K,<=50K
29,4,9,13,4,9,1,4,1,0,0,40,39,<=50K,<=50K
45,4,11,9,0,0,1,4,0,0,0,28,39,<=50K,<=50K
24,0,11,9,4,1,3,4,1,0,0,40,39,<=50K,<=50K
44,4,15,10,2,9,0,4,1,0,0,40,39,>50K,<=50K
27,4,6,5,4,2,2,4,1,0,0,40,25,<=50K,<=50K
20,4,15,10,4,11,1,4,1,0,0,35,39,<=50K,<=50K
44,4,11,9,6,3,4,2,0,0,0,40,39,<=50K,<=50K
51,4,11,9,2,2,0,0,1,0,0,40,39,<=50K,<=50K
20,4,11,9,2,6,0,4,1,0,0,40,39,<=50K,<=50K
17,3,1,7,4,7,3,4,0,0,0,5,39,<=50K,<=50K
19,4,11,9,4,6,3,2,0,0,0,40,39,<=50K,<=50K
45,5,15,10,2,2,0,4,1,0,0,55,39,>50K,>50K
60,4,11,9,2,2,0,4,1,0,0,40,39,>50K,<=50K
42,4,7,12,2,3,0,2,1,0,0,40,27,>50K,>50K
44,6,11,9,2,11,5,4,0,0,0,40,39,>50K,<=50K
40,4,8,11,2,6,0,1,1,0,0,40,39,>50K,<=50K
30,4,11,9,2,3,5,4,0,0,0,40,39,<=50K,>50K
38,4,15,10,2,13,0,2,1,0,0,50,39,<=50K,<=50K
23,4,11,9,2,13,0,4,1,0,0,60,39,<=50K,<=50K
32,3,15,10,2,7,0,4,1,0,0,40,39,<=50K,<=50K
44,4,7,12,4,4,3,4,1,0,0,40,39,<=50K,<=50K
54,1,11,9,2,13,0,2,1,0,0,40,39,<=50K,<=50K
32,4,9,13,2,9,0,4,1,0,0,50,39,<=50K,<=50K
50,4,3,2,3,2,4,4,1,0,0,40,39,<=50K,>50K
24,4,9,13,4,12,1,4,0,0,0,20,39,<=50K,<=50K
37,4,11,9,2,0,5,4,0,0,0,60,39,<=50K,<=50K
52,4,11,9,0,13,4,4,1,0,0,40,39,<=50K,<=50K
38,4,15,10,2,13,0,4,1,0,0,40,39,<=50K,<=50K
49,4,12,14,2,3,0,4,1,0,1977,45,39,>50K,>50K
30,4,9,13,2,12,5,4,0,0,0,16,39,>50K,<=50K
60,4,15,10,4,9,4,4,1,0,0,40,39,>50K,<=50K
22,3,15,10,4,7,3,4,1,0,0,40,39,<=50K,<=50K
35,4,11,9,4,2,1,4,1,0,0,40,39,<=50K,<=50K
30,4,11,9,4,13,1,4,1,0,0,60,39,<=50K,<=50K
67,4,8,11,0,7,1,4,0,0,0,24,39,<=50K,<=50K
46,4,9,13,4,2,1,4,0,0,0,40,39,<=50K,<=50K
17,4,6,5,4,7,1,4,1,0,0,6,39,<=50K,>50K
22,4,15,10,4,5,3,4,1,0,0,30,39,<=50K,>50K
27,4,0,6,4,7,1,4,1,0,0,40,39,<=50K,<=50K
23,4,11,9,4,7,4,4,0,0,0,35,39,<=50K,<=50K
33,4,7,12,2,2,0,4,1,0,0,45,32,<=50K,<=50K
43,6,15,10,2,2,0,4,1,0,0,20,39,<=50K,<=50K
28,7,9,13,4,9,1,4,1,0,0,20,39,<=50K,<=50K
41,4,11,9,3,2,4,4,0,0,0,40,39,<=50K,<=50K
52,3,2,8,4,7,2,2,1,594,0,40,39,<=50K,<=50K
25,4,15,10,3,0,3,2,0,0,0,20,39,<=50K,<=50K
63,3,3,2,2,7,0,4,1,0,0,35,39,<=50K,<=50K
59,1,11,9,2,13,0,4,1,0,0,45,39,<=50K,<=50K
45,1,9,13,0,9,4,4,0,0,0,40,39,<=50K,<=50K
38,4,9,13,2,11,0,4,1,15024,0,60,39,>50K,<=50K
40,4,11,9,4,7,1,4,0,0,0,35,39,<=50K,<=50K
46,0,11,9,0,0,1,4,1,0,0,40,39,<=50K,<=50K
35,4,7,12,4,3,1,4,0,0,0,60,39,<=50K,<=50K
34,4,11,9,0,9,4,4,0,0,0,25,39,<=50K,<=50K
33,4,9,13,4,2,3,4,1,0,0,20,39,<=50K,<=50K
41,4,11,9,0,0,4,4,0,0,0,36,39,<=50K,<=50K
20,4,15,10,4,6,3,4,1,0,0,40,39,<=50K,<=50K
23,4,4,3,4,7,3,4,1,0,0,40,7,<=50K,<=50K
26,4,15,10,4,9,1,4,0,0,0,35,39,<=50K,<=50K
72,3,11,9,2,7,0,4,1,0,0,20,39,<=50K,<=50K
23,1,11,9,4,4,1,4,1,0,0,40,31,<=50K,<=50K
62,1,11,9,2,13,0,4,1,0,0,40,39,<=50K,<=50K
52,4,15,10,2,0,0,4,1,0,0,40,39,<=50K,<=50K
58,4,15,10,0,7,4,4,0,0,0,42,9,<=50K,<=50K
25,4,9,13,4,11,1,4,0,0,0,40,39,<=50K,<=50K
24,4,9,13,4,3,1,2,1,0,0,40,39,<=50K,<=50K
19,4,15,10,4,10,3,4,1,0,0,8,39,<=50K,<=50K
43,4,15,10,2,3,0,4,1,0,0,40,39,<=50K,<=50K
47,1,11,9,5,0,4,2,0,0,0,40,39,<=50K,<=50K
39,4,11,9,0,7,4,4,0,0,0,40,39,<=50K,>50K
49,4,8,11,3,5,4,4,1,0,1380,42,39,<=50K,<=50K
53,3,4,3,6,7,4,2,0,0,0,30,39,<=50K,<=50K
32,4,8,11,4,2,1,4,1,0,0,45,39,<=50K,<=50K
34,4,15,10,2,9,0,4,1,0,0,50,39,>50K,<=50K
28,4,11,9,0,2,1,4,1,0,0,45,39,<=50K,<=50K
57,3,8,11,6,7,4,4,0,0,0,38,39,<=50K,>50K
25,4,15,10,4,0,1,0,0,0,0,20,39,<=50K,>50K
20,3,15,10,4,7,3,4,1,0,0,24,39,<=50K,<=50K
21,3,15,10,4,7,4,4,0,0,0,35,39,<=50K,<=50K
34,4,9,13,2,9,0,4,1,0,0,50,39,>50K,<=50K
38,5,9,13,2,3,0,4,1,15024,0,80,39,>50K,<=50K
50,4,11,9,2,3,0,4,1,7688,0,50,39,>50K,>50K
24,1,15,10,0,5,1,2,1,0,0,50,39,<=50K,<=50K
37,1,15,10,2,12,0,4,1,0,0,45,39,>50K,<=50K
44,4,15,10,0,6,4,4,1,0,0,58,39,>50K,<=50K
28,4,15,10,2,11,5,4,0,0,0,40,39,<=50K,<=50K
42,4,9,13,2,3,0,4,1,0,0,40,39,>50K,<=50K
74,4,15,10,0,0,1,4,0,0,0,9,39,<=50K,<=50K
38,6,11,9,2,2,0,4,1,0,0,50,39,<=50K,>50K
44,6,12,14,2,9,0,4,1,0,0,40,39,<=50K,<=50K
44,4,1,7,0,6,4,3,0,0,0,46,33,<=50K,<=50K
26,4,11,9,4,6,1,4,1,0,0,40,39,<=50K,<=50K
36,4,11,9,2,7,0,2,1,0,0,40,39,<=50K,<=50K
41,4,7,12,2,3,5,4,0,0,0,50,39,>50K,<=50K
67,4,14,15,2,9,0,4,1,20051,0,48,39,>50K,>50K
39,1,2,8,2,12,0,4,1,0,0,50,39,<=50K,<=50K
57,4,3,2,6,8,1,2,0,0,0,30,39,<=50K,>50K
29,4,8,11,5,2,1,4,1,0,0,40,39,<=50K,<=50K
31,5,9,13,4,4,1,4,0,0,0,45,39,<=50K,<=50K
34,3,11,9,4,7,4,2,0,0,0,40,39,<=50K,<=50K
44,4,15,10,2,13,0,4,1,0,0,40,39,<=50K,<=50K
29,4,10,16,4,9,3,4,1,0,0,40,39,<=50K,<=50K
30,4,15,10,4,5,4,4,0,0,0,40,39,<=50K,<=50K
27,4,11,9,4,13,1,4,1,0,0,40,39,<=50K,<=50K
27,4,15,10,2,11,0,4,1,0,0,50,39,<=50K,<=50K
32,4,11,9,4,5,1,4,0,0,0,45,39,<=50K,<=50K
58,4,0,6,2,7,5,4,0,0,0,8,39,<=50K,<=50K
35,1,15,10,2,10,0,4,1,0,0,40,39,<=50K,<=50K
21,4,11,9,4,5,3,4,1,0,0,36,39,<=50K,<=50K
28,4,15,10,4,2,4,4,1,0,0,40,39,<=50K,<=50K
46,6,15,10,0,3,1,4,1,0,0,50,39,<=50K,<=50K
36,6,11,9,5,7,4,4,0,0,0,40,39,<=50K,<=50K
72,4,1,7,6,0,4,4,0,0,0,40,39,<=50K,<=50K
35,4,11,9,2,6,5,2,0,0,0,40,39,<=50K,<=50K
33,0,8,11,0,2,4,2,0,0,0,40,39,>50K,<=50K
69,4,1,7,4,6,1,4,0,0,0,40,39,<=50K,<=50K
35,4,11,9,2,6,0,4,1,0,0,40,39,<=50K,<=50K
31,4,11,9,5,0,4,4,0,0,0,20,27,<=50K,<=50K
34,4,11,9,2,12,5,4,0,0,0,32,39,<=50K,<=50K
30,4,1,7,2,7,0,4,1,0,0,40,25,<=50K,>50K
28,4,9,13,4,13,1,4,1,0,0,55,39,<=50K,<=50K
54,4,9,13,2,11,0,4,1,0,0,35,39,>50K,>50K
47,4,15,10,2,9,0,4,1,0,0,50,39,>50K,<=50K
52,6,9,13,2,9,0,4,1,0,0,60,39,>50K,<=50K
20,4,11,9,4,5,3,0,1,0,0,48,39,<=50K,<=50K
43,5,12,14,2,3,0,4,1,5013,0,45,39,<=50K,<=50K
45,4,5,4,5,7,4,4,0,0,0,40,25,<=50K,<=50K
29,6,11,9,5,2,1,4,1,0,0,35,39,<=50K,>50K
47,4,12,14,0,3,4,4,1,0,0,42,39,<=50K,<=50K
51,4,11,9,2,9,0,4,1,0,0,40,39,<=50K,<=50K
17,4,1,7,4,11,3,4,1,0,0,12,39,<=50K,<=50K
37,4,8,11,2,2,0,4,1,0,1977,40,39,>50K,<=50K
27,4,10,16,4,9,1,4,0,0,0,70,39,<=50K,<=50K
29,4,9,13,2,3,5,4,1,0,0,40,39,>50K,<=50K
18,3,2,8,4,7,3,4,1,0,0,25,39,<=50K,<=50K
36,6,7,12,0,11,4,4,0,0,0,35,39,<=50K,<=50K
58,1,9,13,4,9,1,4,0,0,0,40,39,<=50K,<=50K
26,6,15,10,2,2,0,4,1,0,0,45,39,<=50K,<=50K
65,3,15,10,2,7,0,4,1,0,0,30,39,>50K,<=50K
57,4,11,9,2,11,0,4,1,0,0,40,39,>50K,<=50K
59,4,11,9,2,2,0,4,1,0,0,40,39,<=50K,<=50K
27,4,11,9,2,6,0,4,1,0,0,40,39,<=50K,<=50K
31,6,9,13,4,12,1,4,1,0,0,40,39,<=50K,>50K
21,4,15,10,4,11,3,4,0,0,0,24,39,<=50K,<=50K
29,4,15,10,4,0,1,4,1,0,0,60,39,<=50K,<=50K
18,4,1,7,4,7,3,4,1,0,0,40,39,<=50K,<=50K
52,4,0,6,2,2,0,4,1,0,1887,47,39,>50K,>50K
57,5,9,13,0,9,1,4,1,0,0,80,39,<=50K,<=50K
42,3,11,9,2,7,0,4,1,0,0,40,39,<=50K,<=50K
55,3,11,9,2,7,5,1,0,0,0,40,39,<=50K,<=50K
60,4,5,4,4,13,1,4,1,0,0,48,39,>50K,<=50K
31,4,9,13,2,9,0,4,1,7688,0,40,1,>50K,<=50K
23,4,9,13,4,0,3,4,0,0,0,40,39,<=50K,>50K
27,4,11,9,4,11,3,4,1,0,0,40,39,<=50K,>50K
23,3,15,10,4,7,4,0,0,0,0,25,39,<=50K,>50K
42,6,14,15,2,9,0,4,1,0,1902,50,39,>50K,<=50K
25,4,15,10,4,12,1,4,1,2174,0,40,39,<=50K,<=50K
49,4,9,13,4,9,1,4,0,0,0,45,39,<=50K,>50K
32,4,9,13,4,12,1,4,1,0,0,40,39,<=50K,<=50K
19,4,15,10,4,0,3,4,1,0,0,28,39,<=50K,>50K
60,4,5,4,0,7,1,4,0,0,0,40,39,<=50K,<=50K
42,1,6,5,2,7,0,4,1,0,0,40,39,<=50K,<=50K
35,6,7,12,4,4,1,4,1,0,0,40,39,<=50K,<=50K
48,4,11,9,4,0,4,2,0,0,0,37,39,<=50K,<=50K
51,4,12,14,2,2,0,4,1,0,0,40,39,>50K,>50K
29,4,11,9,4,2,1,0,1,0,0,40,39,<=50K,<=50K
36,1,11,9,5,3,1,2,1,0,0,40,39,<=50K,<=50K
17,4,0,6,4,7,3,4,0,0,0,21,39,<=50K,<=50K
52,4,12,14,0,9,1,4,0,6849,0,60,39,<=50K,<=50K
24,4,11,9,4,2,1,4,1,0,0,40,39,<=50K,<=50K
24,4,11,9,2,5,0,4,1,0,0,50,39,<=50K,<=50K
26,1,9,13,4,9,3,4,1,1055,0,40,39,<=50K,<=50K
27,4,9,13,4,7,3,4,0,0,0,20,39,<=50K,<=50K
39,4,11,9,4,5,3,4,1,0,0,60,39,<=50K,<=50K
30,4,11,9,2,13,0,2,1,0,0,45,39,<=50K,<=50K
50,6,11,9,2,3,0,4,1,0,0,32,39,<=50K,<=50K
52,5,9,13,2,11,0,4,1,0,0,55,39,<=50K,<=50K
46,4,14,15,2,9,0,4,1,15024,0,45,39,>50K,>50K
23,4,9,13,4,11,3,4,0,0,0,20,39,<=50K,<=50K
45,4,1,7,6,7,1,2,0,0,0,20,39,<=50K,<=50K
65,4,6,5,6,8,4,2,0,0,0,24,39,<=50K,<=50K
29,4,8,11,2,13,0,4,1,0,0,55,39,<=50K,>50K
47,4,6,5,3,5,4,4,1,0,0,40,7,<=50K,>50K
30,4,11,9,4,4,3,2,1,0,0,60,39,<=50K,<=50K
34,4,11,9,2,11,0,4,1,0,0,45,39,>50K,>50K
38,6,11,9,2,11,0,4,1,0,0,64,39,<=50K,<=50K
33,4,15,10,2,3,0,4,1,0,0,40,39,>50K,<=50K
49,4,9,13,2,11,0,4,1,0,0,26,39,>50K,>50K
47,6,15,10,4,7,4,2,0,0,0,40,39,<=50K,<=50K
49,1,0,6,5,7,4,2,0,0,0,40,39,<=50K,<=50K
43,4,15,10,2,2,0,4,1,15024,0,60,39,>50K,<=50K
30,4,9,13,2,0,5,2,0,0,0,40,39,>50K,<=50K
58,6,11,9,2,2,0,4,1,0,0,60,39,<=50K,<=50K
19,4,11,9,4,7,3,4,0,0,0,14,39,<=50K,<=50K
21,4,9,13,4,5,1,4,1,0,0,40,39,<=50K,<=50K
33,4,9,13,2,3,0,4,1,15024,0,60,39,>50K,<=50K
47,5,4,3,2,13,0,4,1,0,0,50,4,<=50K,<=50K
52,6,10,16,2,9,0,4,1,0,0,60,39,>50K,<=50K
26,4,11,9,0,2,1,4,1,0,0,55,39,<=50K,<=50K
60,4,11,9,2,2,0,4,1,0,0,40,39,<=50K,<=50K
21,4,15,10,4,5,3,4,1,0,0,40,39,<=50K,<=50K
36,4,15,10,2,11,0,4,1,5178,0,50,39,>50K,<=50K
31,4,15,10,2,2,0,4,1,0,0,45,39,<=50K,<=50K
50,5,10,16,5,9,1,4,1,0,0,40,39,>50K,<=50K
31,1,11,9,0,0,4,4,0,0,0,40,39,<=50K,<=50K
71,4,11,9,2,2,0,4,1,0,0,15,39,<=50K,<=50K
58,3,11,9,2,7,0,4,1,0,0,50,39,<=50K,<=50K
30,7,9,13,2,12,0,4,1,0,0,40,39,>50K,>50K
20,4,15,10,4,7,3,4,1,0,0,20,39,<=50K,>50K
24,4,11,9,4,3,2,4,1,4101,0,50,39,<=50K,<=50K
35,4,10,16,2,9,0,1,1,0,0,40,36,>50K,<=50K
38,7,15,10,5,3,1,4,0,0,0,45,39,<=50K,<=50K
27,4,11,9,4,6,3,4,0,0,0,32,39,<=50K,<=50K
29,7,15,10,4,0,4,1,0,0,0,40,30,<=50K,>50K
70,3,6,5,6,7,4,4,0,1111,0,15,39,<=50K,>50K
34,4,11,9,2,2,0,4,1,0,0,45,39,<=50K,<=50K
44,4,5,4,2,2,0,4,1,0,0,35,39,<=50K,<=50K
43,4,11,9,2,6,0,4,1,0,0,40,39,>50K,<=50K
44,6,2,8,2,5,0,2,1,0,0,40,39,>50K,<=50K
35,4,12,14,4,11,1,4,1,0,0,60,39,<=50K,<=50K
27,4,15,10,4,9,1,4,1,0,0,40,39,<=50K,<=50K
43,1,12,14,4,9,1,4,1,0,0,38,39,<=50K,<=50K
20,4,15,10,4,11,1,4,0,0,0,25,39,<=50K,<=50K
42,4,7,12,0,9,4,4,0,8614,0,40,39,>50K,<=50K
27,7,15,10,2,13,0,4,1,3411,0,40,39,<=50K,<=50K
42,4,11,9,2,2,0,2,1,0,0,40,39,>50K,<=50K
20,3,1,7,3,7,3,1,0,0,1762,40,35,<=50K,<=50K
24,4,6,5,4,6,1,4,1,0,1721,40,39,<=50K,<=50K
48,0,15,10,0,3,1,4,1,0,0,40,39,<=50K,<=50K
17,3,1,7,4,7,3,4,0,0,0,20,39,<=50K,<=50K
17,6,1,7,4,4,3,4,1,0,0,10,39,<=50K,<=50K
50,5,11,9,2,11,0,4,1,0,0,50,39,>50K,<=50K
22,4,11,9,4,11,3,4,0,2597,0,40,39,<=50K,<=50K
17,4,2,8,4,7,3,4,1,0,0,16,39,<=50K,<=50K
32,4,15,10,2,0,0,4,1,0,0,40,25,<=50K,<=50K
31,4,11,9,4,2,1,4,1,0,0,45,39,<=50K,<=50K
58,6,11,9,6,3,1,4,1,0,0,50,39,<=50K,>50K
29,1,11,9,4,10,3,4,1,0,0,48,39,<=50K,<=50K
37,4,8,11,2,2,0,4,1,0,0,40,32,>50K,<=50K
34,6,11,9,2,2,0,4,1,0,0,40,39,>50K,<=50K
23,1,15,10,5,3,4,2,1,0,0,40,39,<=50K,<=50K
18,7,1,7,4,0,3,4,0,0,0,5,39,<=50K,<=50K
34,4,11,9,0,3,1,4,0,0,0,40,39,<=50K,<=50K
66,3,5,4,4,7,1,4,1,0,0,4,39,<=50K,<=50K
45,1,9,13,2,9,5,4,0,0,0,55,39,<=50K,<=50K
41,4,12,14,4,3,1,4,1,0,0,35,5,<=50K,<=50K
26,4,11,9,4,7,2,4,1,0,0,30,39,<=50K,<=50K
54,1,15,10,2,4,0,4,1,0,0,40,39,<=50K,<=50K
24,4,15,10,4,6,3,2,0,0,0,45,39,<=50K,<=50K
42,4,15,10,2,9,0,4,1,0,0,50,39,<=50K,<=50K
20,4,15,10,4,9,3,4,1,0,0,20,39,<=50K,<=50K
23,7,9,13,4,12,1,4,0,0,0,20,39,<=50K,<=50K
25,3,7,12,4,7,2,4,1,0,0,45,39,<=50K,<=50K
35,4,12,14,4,9,1,4,1,0,0,60,39,>50K,<=50K
31,4,12,14,2,12,0,4,1,0,1902,40,39,>50K,>50K
30,4,9,13,4,9,3,4,0,0,0,40,31,<=50K,<=50K
19,4,11,9,4,11,3,4,0,0,0,20,39,<=50K,<=50K
36,1,9,13,4,9,1,4,1,0,0,50,39,<=50K,<=50K
31,4,9,13,6,11,4,4,0,0,1380,40,4,<=50K,<=50K
21,4,15,10,4,5,3,4,1,0,0,30,39,<=50K,<=50K
31,6,15,10,2,2,0,4,1,0,0,40,39,<=50K,<=50K
46,4,10,16,0,9,4,4,0,25236,0,65,39,>50K,<=50K
44,4,9,13,0,3,3,4,0,0,0,50,39,>50K,<=50K
40,4,2,8,2,7,0,2,1,0,0,40,22,<=50K,<=50K
45,4,15,10,4,11,1,2,1,0,0,40,39,<=50K,<=50K
60,4,11,9,2,2,0,4,1,0,0,35,39,<=50K,<=50K
18,4,1,7,4,7,2,4,1,0,0,25,39,<=50K,<=50K
28,4,9,13,2,9,0,4,1,0,0,40,39,<=50K,<=50K
36,4,15,10,0,0,4,2,0,0,0,40,39,<=50K,<=50K
36,4,9,13,5,9,1,4,1,0,0,40,27,<=50K,<=50K
40,4,8,11,2,12,0,4,1,4386,0,40,39,<=50K,<=50K
36,1,9,13,0,0,4,4,0,0,0,35,15,<=50K,<=50K
31,4,11,9,5,7,4,2,0,0,0,40,39,<=50K,<=50K
33,4,11,9,2,6,0,4,1,0,0,40,39,<=50K,<=50K
19,7,11,9,4,12,3,4,0,0,0,40,39,<=50K,<=50K
22,4,15,10,4,11,3,4,0,0,0,15,39,<=50K,<=50K
34,4,9,13,2,3,0,4,1,0,0,45,39,>50K,<=50K
33,4,11,9,4,7,1,4,1,0,0,40,39,<=50K,<=50K
41,4,11,9,2,2,0,4,1,0,2051,60,39,<=50K,<=50K
29,4,9,13,4,9,1,4,1,4650,0,40,39,<=50K,<=50K
50,1,11,9,2,3,0,4,1,0,0,42,39,>50K,<=50K
42,4,9,13,2,3,0,4,1,7298,0,45,39,>50K,<=50K
43,4,9,13,4,9,1,4,1,0,0,40,27,>50K,<=50K
44,4,11,9,2,11,5,4,0,0,0,40,39,<=50K,>50K
20,4,15,10,4,7,1,4,0,0,0,20,39,<=50K,<=50K
31,4,11,9,2,7,0,4,1,0,0,40,25,<=50K,<=50K
65,6,1,7,2,3,0,4,1,9386,0,59,27,>50K,<=50K
23,4,15,10,4,7,1,4,0,0,0,24,39,<=50K,<=50K
55,4,15,10,0,0,1,1,0,0,0,40,39,<=50K,<=50K
26,4,8,11,2,0,0,4,1,0,2377,45,39,<=50K,<=50K
25,4,8,11,4,7,3,4,0,0,0,15,39,<=50K,<=50K
45,3,15,10,2,7,5,2,0,0,0,40,39,<=50K,<=50K
35,4,15,10,2,2,0,4,1,2407,0,40,39,<=50K,<=50K
36,4,15,10,4,11,1,2,0,0,0,36,39,<=50K,<=50K
43,7,9,13,2,9,0,4,1,0,0,50,39,<=50K,<=50K
56,4,11,9,6,7,4,2,0,594,0,20,39,<=50K,<=50K
42,4,9,13,2,12,0,4,1,0,0,40,39,>50K,<=50K
19,4,15,10,4,7,2,4,0,0,0,25,39,<=50K,<=50K
55,6,11,9,2,13,0,4,1,0,0,72,39,<=50K,<=50K
42,4,12,14,4,3,1,4,0,14084,0,50,39,>50K,<=50K
26,4,8,11,4,12,3,4,1,0,0,40,39,<=50K,<=50K
17,4,2,8,4,5,3,4,1,0,0,20,39,<=50K,<=50K
42,1,9,13,2,9,5,4,0,0,0,40,39,>50K,<=50K
55,4,11,9,2,13,0,4,1,7688,0,40,39,>50K,<=50K
32,4,15,10,4,0,3,2,0,0,0,40,39,<=50K,<=50K
29,4,1,7,4,2,3,2,1,0,0,40,13,<=50K,<=50K
46,7,9,13,2,9,0,4,1,0,0,37,39,<=50K,<=50K
29,7,9,13,2,3,0,4,1,7688,0,40,39,>50K,<=50K
22,4,9,13,4,9,4,4,1,0,0,20,39,<=50K,<=50K
58,6,0,6,2,2,0,4,1,0,0,40,39,<=50K,<=50K
23,4,11,9,4,13,4,4,1,0,0,50,39,<=50K,<=50K
39,4,11,9,4,5,1,4,1,0,0,40,39,<=50K,<=50K
27,4,8,11,4,2,3,4,1,0,0,38,39,<=50K,<=50K
54,4,11,9,2,13,0,4,1,0,0,40,39,>50K,<=50K
33,1,9,13,4,9,1,4,0,0,0,45,39,<=50K,<=50K
46,0,11,9,2,0,5,4,0,0,0,40,39,>50K,<=50K
37,4,11,9,4,4,1,2,1,0,0,40,39,<=50K,<=50K
36,4,11,9,4,7,1,4,0,0,0,18,39,<=50K,<=50K
59,1,11,9,2,0,5,4,0,0,0,38,39,>50K,>50K
34,1,11,9,0,10,4,4,1,0,0,40,32,<=50K,>50K
53,5,10,16,2,3,0,4,1,0,0,70,39,>50K,<=50K
51,4,9,13,4,11,1,4,1,0,0,55,39,>50K,<=50K
32,4,0,6,5,7,4,4,0,0,0,42,39,<=50K,<=50K
31,7,15,10,3,7,2,4,1,0,0,40,39,<=50K,<=50K
22,4,15,10,2,11,5,4,0,0,0,30,10,<=50K,<=50K
47,6,9,13,0,11,1,4,0,0,0,50,39,<=50K,<=50K
32,4,11,9,4,6,1,4,1,0,0,40,39,<=50K,<=50K
26,4,15,10,4,4,1,4,0,0,0,38,39,<=50K,>50K
37,4,4,3,5,4,1,4,1,0,0,32,12,<=50K,>50K
31,4,11,9,0,2,4,4,1,0,0,55,39,<=50K,>50K
37,4,8,11,2,12,5,4,0,0,0,24,39,>50K,<=50K
55,4,11,9,4,11,1,4,1,0,0,38,39,<=50K,<=50K
23,1,8,11,0,12,1,4,1,0,0,56,39,<=50K,<=50K
36,4,15,10,0,0,4,4,0,0,0,40,39,<=50K,<=50K
34,4,12,14,2,9,0,4,1,0,0,40,27,<=50K,<=50K
43,4,9,13,2,11,0,4,1,0,0,50,39,>50K,<=50K
54,4,15,10,4,12,1,4,1,0,0,40,39,<=50K,>50K
43,7,15,10,2,2,0,4,1,0,0,40,27,<=50K,<=50K
28,4,8,11,4,6,1,4,0,0,1669,42,39,<=50K,<=50K
